amount,transaction_freq_24h,account_age_days,is_weekend,risk_score,is_fraud
390.77,0,193,1,0.3,0
410.64,2,1059,1,0.3,0
941.05,1,515,1,0.3,0
419.55,1,254,0,0.0,0
1250.1,4,323,0,0.9,1
368.92,3,513,0,0.0,0
326.12,0,381,1,0.3,0
1060.93,6,991,0,0.9,1
137.57,3,405,1,0.3,0
6106.03,1,517,1,1.2,1
532.64,3,285,0,0.0,0
535.61,3,773,0,0.0,0
618.74,2,836,0,0.0,0
2391.61,5,618,0,0.9,1
808.43,4,889,0,0.0,0
73.52,3,301,0,0.0,0
1489.29,0,591,0,0.9,1
260.26,2,799,0,0.0,0
407.38,4,984,1,0.3,0
101.83,3,358,0,0.0,0
619.42,5,150,0,0.0,0
190.8,3,857,0,0.0,0
404.54,3,555,0,0.0,0
275.47,1,62,1,0.3,0
2508.9,9,907,1,1.8,1
2656.71,3,546,0,0.9,1
383.41,1,680,1,0.3,0
390.16,5,393,0,0.0,0
251.93,5,1078,0,0.0,0
1106.1,3,472,1,1.2,1
263.4,3,652,1,0.3,0
240.15,4,587,0,0.0,0
973.77,2,1051,1,0.3,0
213.64,7,670,1,0.8999999999999999,1
352.42,2,108,0,0.0,0
75.28,5,938,1,0.3,0
740.09,1,47,1,1.0,1
2548.99,2,576,1,1.2,1
752.81,5,391,0,0.0,0
1578.74,3,527,1,1.2,1
157.04,6,921,1,0.3,0
463.55,1,119,0,0.0,0
142.51,1,56,1,1.0,1
291.44,3,987,0,0.0,0
792.19,3,277,0,0.0,0
405.21,6,484,0,0.0,0
89.12,0,1078,1,0.3,0
98.25,2,794,1,0.3,0
91.97,4,702,0,0.0,0
598.27,2,8,0,0.7,1
2882.69,2,431,1,1.2,0
1429.45,3,569,0,0.9,1
54.96,1,86,1,0.3,0
1515.74,3,708,1,1.2,1
933.54,5,827,0,0.0,0
78.04,3,403,0,0.0,0
270.26,3,1013,1,0.3,0
1094.56,4,1022,0,0.9,1
634.62,2,812,1,0.3,0
98.84,1,344,1,0.3,0
674.07,0,128,0,0.0,0
43.17,2,763,1,0.3,0
292.88,1,582,1,0.3,0
1142.01,6,785,0,0.9,1
372.78,2,441,0,0.0,0
222.22,2,168,1,0.3,0
890.63,1,990,1,0.3,0
970.04,2,1054,1,0.3,0
1356.45,7,834,0,1.5,1
877.37,3,26,1,1.0,1
1079.18,3,878,0,0.9,1
761.65,5,1090,1,0.3,0
477.28,2,453,1,0.3,0
400.25,1,550,1,0.3,0
288.68,4,28,1,1.0,1
108.88,6,659,0,0.0,0
140.79,1,831,1,0.3,0
276.05,0,221,0,0.0,0
465.93,3,693,0,0.0,0
1545.96,3,286,1,1.2,1
351.0,4,155,1,0.3,0
998.31,2,25,1,1.0,1
1076.96,1,828,0,0.9,1
290.36,8,232,1,0.8999999999999999,1
663.33,5,164,1,0.3,0
286.88,2,1053,0,0.0,0
1372.96,7,810,0,1.5,1
691.2,3,282,1,0.3,0
111.29,2,781,1,0.3,0
430.14,2,547,1,0.3,0
1902.07,7,9,1,2.5,1
305.32,4,296,0,0.0,0
572.66,4,848,1,0.3,0
631.73,4,787,1,0.3,0
129.8,1,446,0,0.0,0
609.9,3,1080,0,0.0,0
90.81,2,555,1,0.3,0
195.77,5,15,0,0.7,1
1073.1,4,1056,1,1.2,1
522.87,2,25,0,0.7,1
269.92,4,1007,1,0.3,0
571.95,4,83,0,0.0,0
344.64,3,419,0,0.0,0
370.61,5,60,0,0.0,0
705.85,5,777,1,0.3,0
176.84,3,336,0,0.0,0
381.05,2,562,1,0.3,0
267.82,5,208,0,0.0,0
74.96,6,900,1,0.3,0
145.78,2,506,0,0.0,0
1756.0,0,350,0,0.9,1
537.7,1,25,0,0.7,1
97.42,4,516,0,0.0,0
78.43,2,794,0,0.0,0
327.15,3,123,1,0.3,0
1743.71,3,557,0,0.9,1
303.64,1,1014,0,0.0,0
1352.33,5,949,0,0.9,1
520.36,2,986,1,0.3,0
586.3,2,981,1,0.3,0
96.24,2,303,0,0.0,0
934.59,4,175,0,0.0,0
261.82,6,638,1,0.3,0
867.55,3,785,0,0.0,0
162.13,1,414,1,0.3,0
436.87,7,255,1,0.8999999999999999,1
520.39,2,171,0,0.0,0
313.74,6,558,0,0.0,0
548.47,5,50,1,1.0,1
280.39,3,749,1,0.3,0
191.24,3,901,0,0.0,0
1822.69,4,908,0,0.9,0
1044.76,4,317,0,0.9,1
171.01,6,109,1,0.3,0
646.15,3,564,1,0.3,0
174.15,2,810,1,0.3,0
111.93,6,988,0,0.0,0
1029.05,6,132,1,1.2,1
66.59,2,22,0,0.7,1
924.67,1,155,0,0.0,0
284.25,3,599,1,0.3,0
296.2,2,182,1,0.3,0
551.33,4,1046,0,0.0,0
654.44,1,379,0,0.0,0
160.17,3,886,1,0.3,0
750.18,4,356,0,0.0,0
409.92,1,240,1,0.3,0
104.22,0,94,1,0.3,0
308.81,2,220,1,0.3,0
1456.61,0,822,0,0.9,1
1957.02,6,835,1,1.2,1
749.9,2,731,1,0.3,0
111.3,4,88,1,0.3,0
597.76,5,351,1,0.3,0
857.01,0,656,0,0.0,0
756.19,2,1026,1,0.3,0
802.35,1,257,1,0.3,0
526.29,1,205,0,0.0,0
340.42,3,919,1,0.3,0
199.18,3,513,1,0.3,0
54.85,2,416,1,0.3,0
514.0,4,421,0,0.0,0
440.82,5,454,1,0.3,0
639.16,1,531,1,0.3,0
96.07,6,870,1,0.3,0
697.57,5,754,0,0.0,0
2855.87,1,97,0,0.9,1
395.85,5,145,1,0.3,0
344.1,2,658,1,0.3,0
498.49,2,918,0,0.0,0
2793.14,4,1054,0,0.9,1
131.49,2,979,1,0.3,0
448.45,4,712,1,0.3,0
164.5,3,261,1,0.3,0
211.79,3,90,1,0.3,0
348.28,3,806,1,0.3,0
1407.98,4,994,1,1.2,1
2216.26,1,444,0,0.9,1
572.91,3,142,0,0.0,0
251.13,4,801,0,0.0,0
4426.32,2,404,0,0.9,1
238.66,4,699,1,0.3,0
206.74,3,199,0,0.0,0
62.03,2,390,1,0.3,0
1478.34,4,790,1,1.2,1
963.75,0,938,1,0.3,0
4106.76,4,290,1,1.2,1
91.2,4,875,0,0.0,0
1573.03,3,286,0,0.9,1
392.57,3,806,0,0.0,0
819.49,7,453,1,0.8999999999999999,1
70.44,5,768,1,0.3,0
1588.69,1,313,1,1.2,1
803.6,0,91,1,0.3,0
352.02,4,859,1,0.3,0
697.64,2,9,0,0.7,1
170.22,1,577,0,0.0,0
205.03,3,64,1,0.3,0
230.24,4,609,0,0.0,0
57.39,2,120,0,0.0,0
866.4,4,177,0,0.0,0
1204.93,3,1078,0,0.9,1
181.5,4,1000,0,0.0,0
518.42,6,489,1,0.3,0
280.63,4,382,0,0.0,0
508.19,5,761,1,0.3,0
195.39,1,413,1,0.3,0
151.28,2,166,1,0.3,0
1048.02,4,266,1,1.2,1
343.34,0,676,0,0.0,0
2764.72,5,1051,0,0.9,1
383.33,6,714,1,0.3,0
144.97,3,665,1,0.3,0
1248.29,3,859,0,0.9,1
687.72,3,67,1,0.3,0
757.07,5,682,0,0.0,0
1203.74,6,211,0,0.9,1
190.53,3,461,1,0.3,0
322.25,3,526,0,0.0,0
308.32,2,799,1,0.3,0
100.67,3,206,0,0.0,0
281.18,3,1045,1,0.3,0
1392.65,1,662,0,0.9,1
464.02,2,381,1,0.3,0
95.25,1,337,1,0.3,0
77.23,4,112,1,0.3,0
1934.03,3,383,0,0.9,1
334.38,3,129,1,0.3,0
191.55,2,861,0,0.0,0
278.27,2,869,1,0.3,0
83.54,4,574,0,0.0,0
1518.81,3,1056,0,0.9,1
247.04,4,124,0,0.0,0
1436.53,1,962,1,1.2,1
385.38,1,407,1,0.3,0
1528.61,0,830,1,1.2,1
473.09,0,981,1,0.3,0
859.04,3,140,0,0.0,0
751.2,8,926,1,0.8999999999999999,1
682.58,3,1086,0,0.0,0
518.28,2,832,1,0.3,0
289.96,2,160,1,0.3,0
2484.98,3,923,0,0.9,1
147.77,1,304,0,0.0,0
367.56,2,101,0,0.0,0
371.47,3,705,0,0.0,1
547.32,1,134,1,0.3,0
238.2,6,623,0,0.0,0
501.36,2,21,1,1.0,1
309.12,3,811,0,0.0,1
75.24,2,137,1,0.3,0
369.5,4,734,1,0.3,0
121.76,1,901,1,0.3,0
64.6,3,107,0,0.0,0
419.67,3,42,1,1.0,1
596.14,3,961,1,0.3,0
619.73,3,509,1,0.3,0
645.33,5,554,1,0.3,0
52.98,3,271,1,0.3,0
93.84,3,521,0,0.0,0
2633.6,3,911,1,1.2,1
128.43,1,924,1,0.3,0
674.13,2,879,0,0.0,0
184.13,4,317,1,0.3,0
396.33,6,838,0,0.0,0
194.29,3,493,0,0.0,0
641.7,5,414,1,0.3,0
419.62,3,357,0,0.0,0
233.76,5,1013,0,0.0,0
128.05,5,190,0,0.0,0
478.36,2,981,0,0.0,0
108.84,1,998,1,0.3,0
561.19,5,712,1,0.3,0
5059.74,1,29,1,1.9000000000000001,1
1411.99,3,671,1,1.2,1
750.65,2,127,1,0.3,0
335.96,4,369,1,0.3,0
52.66,0,83,1,0.3,0
97.54,1,806,0,0.0,0
1319.99,1,530,1,1.2,1
166.14,3,1027,0,0.0,0
181.88,3,748,0,0.0,0
310.11,3,346,1,0.3,0
126.54,3,848,1,0.3,1
107.32,2,313,0,0.0,0
347.97,6,295,0,0.0,0
150.06,1,289,0,0.0,0
174.44,3,778,1,0.3,0
167.57,2,1076,1,0.3,0
617.05,4,935,0,0.0,0
290.17,5,592,1,0.3,0
306.13,2,12,0,0.7,1
664.83,2,1059,0,0.0,0
317.52,3,420,0,0.0,0
277.09,1,676,0,0.0,0
585.83,5,464,0,0.0,0
713.93,1,322,0,0.0,0
315.93,4,332,1,0.3,0
396.7,4,642,0,0.0,0
167.47,5,470,1,0.3,0
154.76,2,171,1,0.3,0
789.76,3,414,1,0.3,0
571.08,2,491,0,0.0,0
577.02,7,685,1,0.8999999999999999,1
484.66,3,485,0,0.0,0
383.29,5,214,0,0.0,0
734.36,3,631,1,0.3,0
932.34,2,916,1,0.3,0
910.34,2,424,0,0.0,0
330.9,4,694,0,0.0,0
1464.95,8,498,1,1.8,1
459.92,7,326,1,0.8999999999999999,1
688.81,3,959,1,0.3,0
485.25,6,1055,0,0.0,0
468.53,1,198,1,0.3,0
175.36,4,682,1,0.3,0
737.99,5,1010,0,0.0,0
6297.32,4,588,0,0.9,1
251.59,3,590,0,0.0,0
392.91,0,1050,1,0.3,0
234.25,1,688,1,0.3,0
224.65,1,929,0,0.0,0
1714.77,3,115,1,1.2,1
186.72,3,646,1,0.3,0
227.81,4,159,0,0.0,0
74.82,3,223,1,0.3,0
171.57,3,802,1,0.3,0
66.3,3,952,1,0.3,0
688.41,2,986,0,0.0,0
6016.63,2,837,1,1.2,1
253.64,0,568,0,0.0,0
69.12,4,475,0,0.0,0
900.17,2,184,1,0.3,0
176.91,4,861,1,0.3,0
1342.02,1,872,0,0.9,1
276.04,3,140,0,0.0,0
194.57,2,1004,0,0.0,0
306.32,3,360,0,0.0,0
780.83,2,734,1,0.3,0
291.54,1,140,1,0.3,0
222.71,1,201,1,0.3,0
299.99,4,663,0,0.0,0
102.59,8,452,1,0.8999999999999999,1
544.36,2,30,0,0.7,1
61.3,4,1029,1,0.3,0
234.74,4,971,0,0.0,0
782.09,0,210,1,0.3,0
495.53,1,711,0,0.0,0
660.44,4,187,1,0.3,0
342.93,2,785,0,0.0,0
1178.89,3,768,1,1.2,1
922.68,3,816,0,0.0,0
571.76,0,595,1,0.3,0
925.31,4,27,1,1.0,1
775.11,7,224,1,0.8999999999999999,1
235.83,0,1084,0,0.0,0
95.46,3,675,1,0.3,0
557.21,0,375,0,0.0,0
631.86,4,1025,0,0.0,0
1089.05,0,471,0,0.9,1
143.49,1,936,0,0.0,0
147.84,3,882,0,0.0,0
579.69,2,8,1,1.0,1
340.84,3,1019,1,0.3,0
55.52,3,960,1,0.3,0
532.56,2,1086,0,0.0,0
57.41,3,686,0,0.0,0
142.21,0,764,1,0.3,0
1414.13,3,293,1,1.2,1
2269.84,3,166,0,0.9,1
108.52,5,103,1,0.3,0
263.27,4,193,1,0.3,0
381.92,3,1063,1,0.3,0
2172.89,1,302,0,0.9,1
223.57,2,32,0,0.7,1
227.17,5,752,0,0.0,0
1722.12,2,202,0,0.9,1
251.59,2,559,0,0.0,0
753.54,2,735,0,0.0,0
83.55,2,628,0,0.0,0
308.39,3,830,0,0.0,0
69.62,5,21,0,0.7,1
127.38,4,292,0,0.0,0
847.07,1,445,0,0.0,0
348.17,1,807,1,0.3,0
266.0,4,593,1,0.3,0
173.09,5,838,0,0.0,0
293.52,7,812,0,0.6,0
494.57,0,879,0,0.0,0
977.99,8,665,0,0.6,0
26.51,3,825,1,0.3,0
159.31,3,744,0,0.0,0
429.1,3,36,0,0.7,1
331.53,3,308,1,0.3,0
547.83,2,977,1,0.3,0
478.25,0,101,0,0.0,0
269.81,1,616,0,0.0,0
216.1,5,839,1,0.3,0
286.31,2,472,1,0.3,0
1154.39,2,197,1,1.2,1
176.02,2,27,0,0.7,1
343.7,0,723,0,0.0,0
439.63,3,647,1,0.3,0
1742.26,3,756,1,1.2,1
271.04,3,179,1,0.3,0
954.69,6,513,1,0.3,0
1254.59,2,600,1,1.2,1
343.38,4,917,0,0.0,0
296.45,8,208,0,0.6,0
263.36,1,761,1,0.3,0
283.37,3,753,1,0.3,0
859.91,1,650,0,0.0,0
461.09,2,98,0,0.0,0
463.07,3,130,0,0.0,0
118.79,4,657,0,0.0,0
139.09,2,682,0,0.0,0
3121.38,4,705,0,0.9,1
306.36,1,847,1,0.3,0
168.65,4,433,1,0.3,0
1531.01,6,324,1,1.2,1
485.12,1,1004,1,0.3,0
652.45,4,758,1,0.3,0
318.79,1,577,1,0.3,0
266.11,5,611,0,0.0,0
308.89,1,822,0,0.0,1
91.82,1,340,0,0.0,0
335.18,3,487,0,0.0,0
492.07,6,48,1,1.0,1
2328.66,3,867,1,1.2,1
398.85,4,548,1,0.3,0
35.46,2,982,0,0.0,0
333.15,2,325,0,0.0,0
5665.15,6,452,0,0.9,1
870.4,1,60,0,0.0,0
162.67,5,1059,1,0.3,0
660.96,4,375,0,0.0,0
174.26,1,168,0,0.0,0
94.52,3,670,0,0.0,0
258.32,4,926,1,0.3,0
401.06,3,122,0,0.0,0
56.29,3,576,0,0.0,0
115.98,1,519,0,0.0,0
369.78,5,152,1,0.3,0
243.33,2,303,1,0.3,0
543.16,3,685,1,0.3,0
108.63,2,1083,1,0.3,0
747.47,3,144,1,0.3,0
112.04,2,690,0,0.0,0
1891.87,1,971,1,1.2,1
65.81,1,828,1,0.3,0
122.74,2,893,0,0.0,0
555.55,2,1003,1,0.3,0
1932.98,4,716,0,0.9,1
501.51,2,42,0,0.7,1
642.55,1,255,0,0.0,0
372.46,1,453,1,0.3,0
131.13,4,1054,1,0.3,0
224.18,2,230,0,0.0,0
108.93,3,934,0,0.0,0
101.89,2,695,1,0.3,0
546.94,3,783,1,0.3,0
119.03,2,115,0,0.0,0
503.78,4,400,0,0.0,0
99.56,2,508,1,0.3,0
492.24,5,530,1,0.3,0
224.51,2,960,0,0.0,0
1493.98,0,370,0,0.9,1
505.88,5,951,0,0.0,0
1259.37,4,930,1,1.2,1
171.9,2,703,0,0.0,0
387.12,2,338,1,0.3,0
137.21,3,109,0,0.0,0
242.01,5,261,0,0.0,0
281.6,6,664,0,0.0,0
177.1,5,235,1,0.3,0
108.54,7,987,0,0.6,0
89.04,2,439,1,0.3,0
35.26,4,309,1,0.3,0
127.26,2,682,0,0.0,0
685.45,5,171,1,0.3,0
74.0,1,910,1,0.3,0
93.17,1,602,1,0.3,0
2194.0,5,1012,0,0.9,1
193.66,7,935,0,0.6,0
504.53,3,88,1,0.3,0
695.69,4,983,1,0.3,0
709.89,8,52,1,1.5999999999999999,1
79.86,4,868,0,0.0,0
290.48,2,397,1,0.3,0
72.56,2,377,1,0.3,0
4225.54,2,887,1,1.2,1
74.27,1,301,0,0.0,0
128.35,1,993,1,0.3,0
129.28,4,45,1,1.0,1
81.93,2,185,0,0.0,0
1415.42,6,392,0,0.9,1
4125.87,3,313,0,0.9,1
227.43,3,953,1,0.3,0
97.73,2,987,1,0.3,0
39.08,5,461,0,0.0,0
286.71,3,630,1,0.3,0
266.73,6,371,0,0.0,0
190.81,3,447,1,0.3,0
456.67,3,369,0,0.0,0
543.35,2,267,0,0.0,0
505.56,6,760,0,0.0,0
266.79,4,124,0,0.0,0
121.63,3,318,0,0.0,0
712.24,3,119,0,0.0,0
370.59,4,495,0,0.0,0
889.75,3,738,1,0.3,0
806.47,0,567,0,0.0,0
88.31,4,789,0,0.0,0
87.21,3,629,0,0.0,0
171.92,2,401,0,0.0,0
127.27,3,998,0,0.0,0
778.86,2,663,1,0.3,0
520.03,1,42,1,1.0,1
1098.57,2,171,1,1.2,1
544.07,2,735,1,0.3,0
450.9,4,23,0,0.7,1
1214.78,3,189,0,0.9,1
585.41,2,110,1,0.3,0
391.77,3,886,0,0.0,0
1608.47,3,116,0,0.9,1
410.66,4,221,0,0.0,0
269.95,1,1078,1,0.3,0
158.34,6,132,0,0.0,0
739.23,4,259,0,0.0,0
1260.97,3,891,1,1.2,1
347.93,2,147,0,0.0,0
1353.57,1,252,1,1.2,1
51.04,2,871,1,0.3,0
346.24,2,1,0,0.7,1
351.6,3,402,0,0.0,0
176.9,4,281,0,0.0,0
3969.7,1,226,1,1.2,1
342.54,2,430,0,0.0,0
243.44,1,242,0,0.0,0
375.61,2,847,1,0.3,0
49.39,6,153,0,0.0,0
171.18,3,437,0,0.0,0
978.31,3,88,1,0.3,0
195.12,3,116,0,0.0,0
159.77,4,745,0,0.0,0
1355.75,1,495,0,0.9,1
1398.06,2,482,0,0.9,1
613.74,4,297,0,0.0,0
232.17,2,163,0,0.0,0
288.04,1,960,1,0.3,0
163.77,5,867,0,0.0,0
135.34,2,506,0,0.0,0
128.79,4,21,1,1.0,1
197.26,4,983,1,0.3,0
130.04,3,472,0,0.0,0
76.62,3,208,1,0.3,0
455.77,1,140,1,0.3,0
462.75,4,1090,1,0.3,0
2004.96,3,31,0,1.6,1
187.59,1,407,1,0.3,0
492.1,2,603,0,0.0,0
500.34,1,322,0,0.0,0
283.94,6,171,1,0.3,0
770.41,2,705,1,0.3,0
794.58,3,75,0,0.0,0
507.75,4,1067,0,0.0,0
283.42,1,524,0,0.0,0
255.97,1,805,1,0.3,0
93.21,5,923,0,0.0,0
163.48,4,864,0,0.0,0
196.48,3,532,0,0.0,0
118.94,0,85,1,0.3,0
568.22,6,88,1,0.3,1
1211.01,4,390,1,1.2,1
147.6,2,333,1,0.3,0
485.91,5,971,0,0.0,0
130.12,2,489,0,0.0,0
269.8,2,1091,1,0.3,0
183.51,3,308,1,0.3,0
668.13,1,1058,0,0.0,0
185.64,5,370,1,0.3,0
1006.51,2,1094,1,0.3,0
286.25,1,548,0,0.0,0
191.14,1,21,1,1.0,1
104.51,6,1032,0,0.0,0
471.44,4,225,0,0.0,0
895.88,2,881,1,0.3,0
481.02,3,897,1,0.3,0
3433.78,3,224,0,0.9,1
1529.01,1,623,0,0.9,1
269.09,5,860,0,0.0,0
266.28,4,1036,1,0.3,0
585.39,4,432,0,0.0,0
158.31,2,449,0,0.0,0
1174.82,5,893,1,1.2,1
525.41,4,538,1,0.3,0
472.98,2,676,1,0.3,0
727.45,2,127,0,0.0,0
2049.63,3,743,0,0.9,1
434.22,2,365,0,0.0,0
326.86,2,397,0,0.0,0
1654.58,2,986,1,1.2,1
963.08,1,781,0,0.0,0
265.5,3,610,1,0.3,0
367.89,2,619,1,0.3,0
444.95,1,937,0,0.0,0
525.53,1,677,0,0.0,0
94.25,4,230,1,0.3,0
78.26,3,599,0,0.0,0
150.69,2,685,1,0.3,0
139.47,1,62,0,0.0,0
192.24,3,146,1,0.3,0
690.42,6,519,0,0.0,0
309.1,6,630,1,0.3,0
445.4,3,57,1,1.0,1
107.59,3,497,0,0.0,0
230.66,1,185,0,0.0,0
658.42,2,730,1,0.3,0
663.51,2,521,0,0.0,0
177.33,1,103,0,0.0,0
430.2,9,445,1,0.8999999999999999,1
3299.19,5,1019,0,0.9,1
359.6,2,53,1,1.0,1
182.98,1,443,1,0.3,0
307.61,2,151,0,0.0,0
401.32,3,988,0,0.0,0
314.64,5,510,0,0.0,0
354.69,5,686,1,0.3,0
86.41,2,1059,1,0.3,0
139.76,3,56,1,1.0,1
315.21,2,533,0,0.0,0
310.23,3,74,1,0.3,0
207.76,2,846,0,0.0,0
306.61,7,642,1,0.8999999999999999,1
389.01,7,485,0,0.6,0
890.69,5,319,1,0.3,0
331.42,5,210,1,0.3,0
545.49,4,1000,0,0.0,0
212.93,4,24,0,0.7,1
648.51,3,142,0,0.0,0
532.89,4,411,0,0.0,0
869.92,3,429,1,0.3,0
746.99,2,1006,1,0.3,0
659.39,3,341,1,0.3,0
331.68,3,356,1,0.3,0
467.56,3,257,1,0.3,0
1060.07,4,404,0,0.9,1
190.66,0,295,1,0.3,0
195.23,3,758,0,0.0,0
438.79,2,874,0,0.0,0
554.39,3,807,1,0.3,0
160.53,4,880,1,0.3,0
339.62,0,666,0,0.0,0
333.15,2,753,0,0.0,0
39.94,7,371,1,0.8999999999999999,1
293.83,1,1090,0,0.0,0
312.71,2,1035,0,0.0,0
311.78,3,64,0,0.0,0
1507.94,1,386,1,1.2,1
108.5,2,759,1,0.3,0
160.45,4,320,0,0.0,0
26.85,2,562,1,0.3,0
226.26,2,923,0,0.0,0
246.4,2,969,1,0.3,0
219.78,1,1024,0,0.0,0
1107.95,5,711,1,1.2,1
865.41,3,1047,0,0.0,0
395.62,3,711,0,0.0,0
252.64,3,584,1,0.3,1
1021.24,4,220,1,1.2,1
358.82,6,952,1,0.3,0
161.47,3,283,1,0.3,0
65.78,1,201,1,0.3,0
235.4,3,837,0,0.0,0
778.39,5,973,1,0.3,0
3565.73,1,1068,1,1.2,1
389.24,4,830,0,0.0,0
170.24,4,1051,1,0.3,0
111.9,4,437,1,0.3,0
635.58,1,117,1,0.3,0
62.68,3,269,0,0.0,0
634.56,3,175,0,0.0,0
829.06,2,832,1,0.3,0
566.15,3,464,1,0.3,0
293.81,7,472,1,0.8999999999999999,1
643.89,3,1009,1,0.3,1
434.21,2,1071,0,0.0,0
168.08,1,160,0,0.0,0
2328.54,5,935,1,1.2,1
257.47,4,699,1,0.3,0
795.0,3,865,1,0.3,0
32.59,4,1039,1,0.3,0
1311.67,2,366,0,0.9,1
1589.78,1,884,0,0.9,1
377.07,2,779,1,0.3,0
639.93,2,721,0,0.0,0
639.76,2,827,0,0.0,0
192.44,1,841,0,0.0,0
632.52,2,448,0,0.0,0
163.03,3,1014,1,0.3,0
199.1,2,104,0,0.0,0
1129.5,0,205,1,1.2,1
969.95,2,805,0,0.0,0
180.59,4,505,0,0.0,0
175.74,4,323,0,0.0,0
191.9,2,558,1,0.3,0
761.45,7,146,1,0.8999999999999999,1
134.64,1,3,0,0.7,1
522.85,3,47,0,0.7,1
772.35,0,977,1,0.3,0
335.07,3,359,1,0.3,0
1004.91,2,990,0,0.0,0
269.96,3,558,0,0.0,0
295.52,4,333,0,0.0,0
137.74,2,43,0,0.7,1
1012.08,3,118,0,0.0,0
170.05,2,617,1,0.3,0
519.24,2,674,0,0.0,0
340.79,2,980,1,0.3,0
127.72,4,213,0,0.0,0
199.04,5,655,1,0.3,0
1458.93,4,94,0,0.9,1
447.75,5,574,1,0.3,0
133.41,2,193,1,0.3,1
496.66,4,255,1,0.3,0
316.23,1,455,0,0.0,0
11575.33,2,481,0,0.9,1
486.73,4,128,1,0.3,0
250.12,3,658,0,0.0,0
1514.16,7,439,0,1.5,1
58.06,0,947,0,0.0,0
402.18,4,667,0,0.0,0
2689.24,1,965,0,0.9,1
325.83,4,19,0,0.7,1
64.67,2,495,0,0.0,1
246.33,3,920,0,0.0,0
1567.29,1,201,0,0.9,1
533.07,3,243,0,0.0,0
158.18,2,774,0,0.0,0
184.44,1,20,1,1.0,1
209.12,0,1040,0,0.0,0
525.2,1,1031,0,0.0,0
1395.18,3,1048,0,0.9,1
1048.39,1,854,0,0.9,1
577.44,2,1090,1,0.3,0
96.63,0,1066,0,0.0,0
96.99,8,276,1,0.8999999999999999,1
623.8,1,169,0,0.0,0
95.31,1,916,1,0.3,0
292.08,1,498,1,0.3,0
496.08,2,57,1,1.0,1
117.33,5,489,0,0.0,0
131.41,2,17,1,1.0,1
333.11,2,632,1,0.3,0
605.61,3,738,0,0.0,0
1057.97,4,54,0,1.6,0
671.58,5,132,1,0.3,0
393.96,5,990,0,0.0,0
173.54,4,425,1,0.3,0
125.42,0,56,1,1.0,1
219.58,3,14,0,0.7,1
551.43,1,437,0,0.0,0
512.45,2,95,0,0.0,0
44.82,7,148,0,0.6,0
166.82,4,229,1,0.3,0
1220.59,2,769,1,1.2,1
396.15,3,607,1,0.3,0
88.73,6,849,1,0.3,0
3859.94,3,364,1,1.2,1
355.54,1,87,1,0.3,0
537.49,2,617,0,0.0,1
545.72,4,1057,1,0.3,0
253.41,1,710,0,0.0,0
176.8,2,268,1,0.3,0
3054.16,2,4,0,1.6,1
998.04,5,89,1,0.3,0
832.57,0,928,1,0.3,0
651.24,3,319,0,0.0,0
134.19,3,64,0,0.0,0
1313.06,3,371,0,0.9,1
157.5,2,956,0,0.0,0
485.84,2,463,0,0.0,0
71.04,3,1068,1,0.3,0
47.55,3,550,0,0.0,0
503.14,0,989,0,0.0,0
162.96,4,221,1,0.3,0
50.07,3,594,1,0.3,0
628.41,0,522,0,0.0,0
3049.3,3,843,1,1.2,1
1468.72,4,148,0,0.9,1
282.95,2,189,1,0.3,0
369.23,5,245,0,0.0,0
889.17,4,1026,1,0.3,0
1124.07,3,982,0,0.9,1
259.58,1,26,1,1.0,1
378.71,5,462,1,0.3,0
494.33,3,604,0,0.0,0
636.8,6,976,1,0.3,0
320.38,5,505,0,0.0,0
324.57,3,845,1,0.3,0
1454.5,3,872,1,1.2,1
1226.73,3,561,1,1.2,1
589.93,1,816,1,0.3,0
2042.02,0,78,1,1.2,1
248.67,4,362,0,0.0,0
1854.85,5,934,0,0.9,1
629.61,1,179,1,0.3,0
9639.37,2,559,0,0.9,1
111.06,2,869,1,0.3,0
183.69,3,565,1,0.3,0
556.34,0,1070,0,0.0,0
544.47,3,935,1,0.3,0
2572.73,3,108,0,0.9,1
187.58,0,580,1,0.3,0
904.61,4,802,1,0.3,0
1170.34,2,819,1,1.2,1
740.43,3,565,1,0.3,0
139.99,2,440,1,0.3,0
1495.69,3,342,1,1.2,1
1251.26,3,389,1,1.2,1
666.59,0,16,1,1.0,1
448.96,3,941,1,0.3,0
458.84,3,793,0,0.0,0
338.27,5,315,0,0.0,0
694.62,4,145,0,0.0,0
377.56,3,573,0,0.0,0
156.66,4,931,0,0.0,0
128.25,4,1089,0,0.0,0
172.53,6,290,0,0.0,0
457.02,0,480,1,0.3,0
356.25,0,649,1,0.3,0
453.92,2,651,1,0.3,0
603.89,3,311,0,0.0,0
195.44,8,893,1,0.8999999999999999,1
1584.85,6,769,0,0.9,1
280.02,2,910,1,0.3,0
237.26,4,129,1,0.3,0
592.87,6,739,0,0.0,0
58.33,1,376,1,0.3,0
166.01,2,836,1,0.3,0
976.19,2,557,0,0.0,0
64.4,4,568,1,0.3,0
1118.96,4,641,0,0.9,1
1658.59,2,243,0,0.9,1
252.93,2,635,0,0.0,0
490.0,3,964,1,0.3,0
1120.66,4,87,1,1.2,1
229.48,7,183,1,0.8999999999999999,1
871.63,5,37,1,1.0,1
187.06,2,529,0,0.0,0
227.01,4,260,1,0.3,0
164.56,2,647,0,0.0,0
515.55,4,42,0,0.7,1
